"SYMBOL_CODE","Date","TRADE_VOLUME","TRADE_VALUE","TRADE_COUNT","Open","HIGH_PRICE","LOW_PRICE","Close"
"EGS691S1C011",01/02/13 12:00 AM,4819957,22287042.43,927,4.48,4.72,4.46,4.62
"EGS691S1C011",01/03/13 12:00 AM,3627545,17134786.61,945,4.65,4.76,4.63,4.72
"EGS691S1C011",01/06/13 12:00 AM,2607806,12245969.99,607,4.73,4.76,4.64,4.7
"EGS691S1C011",01/08/13 12:00 AM,5684753,26984291.44,866,4.69,4.84,4.6,4.75
"EGS691S1C011",01/09/13 12:00 AM,2980833,14233038.27,648,4.81,4.85,4.73,4.77
"EGS691S1C011",01/10/13 12:00 AM,3306056,15382976.49,812,4.75,4.76,4.6,4.65
"EGS691S1C011",01/13/13 12:00 AM,2224133,10234502.48,441,4.6,4.68,4.56,4.6
"EGS691S1C011",01/14/13 12:00 AM,2104500,9619356.3,643,4.59,4.64,4.51,4.57
"EGS691S1C011",01/15/13 12:00 AM,5940152,25918552.52,716,4.5,4.5,4.29,4.36
"EGS691S1C011",01/16/13 12:00 AM,2120688,9471950.63,613,4.36,4.57,4.36,4.47
"EGS691S1C011",01/17/13 12:00 AM,2165334,9347989.71,662,4.45,4.48,4.22,4.32
"EGS691S1C011",01/20/13 12:00 AM,1494542,6312298.02,494,4.3,4.38,4.14,4.22
"EGS691S1C011",01/21/13 12:00 AM,2087722,8548189.69,576,4.14,4.17,4.03,4.09
"EGS691S1C011",01/22/13 12:00 AM,4606237,19304115.65,802,4.1,4.24,4.1,4.19
"EGS691S1C011",01/23/13 12:00 AM,3266131,13898754.12,681,4.2,4.32,4.17,4.26
"EGS691S1C011",01/27/13 12:00 AM,2664121,11213564.75,543,4.16,4.32,4.03,4.21
"EGS691S1C011",01/28/13 12:00 AM,3044182,12516955.6,745,4.11,4.25,4.05,4.11
"EGS691S1C011",01/29/13 12:00 AM,14398380,57878010.84,901,4.11,4.19,3.97,4.02
"EGS691S1C011",01/30/13 12:00 AM,1368990,5693071.35,500,4.18,4.2,4.1,4.16
"EGS691S1C011",01/31/13 12:00 AM,4765686,20153548.94,1018,4.14,4.34,4.13,4.23
"EGS691S1C011",02/03/13 12:00 AM,2256257,9842554.63,646,4.26,4.41,4.26,4.36
"EGS691S1C011",02/04/13 12:00 AM,2304748,10163809.25,458,4.36,4.45,4.34,4.41
"EGS691S1C011",02/05/13 12:00 AM,1766168,7788021.63,424,4.45,4.46,4.35,4.41
"EGS691S1C011",02/06/13 12:00 AM,2825565,12126636.77,649,4.35,4.36,4.25,4.29
"EGS691S1C011",02/07/13 12:00 AM,2021466,8645799.81,471,4.26,4.32,4.21,4.28
"EGS691S1C011",02/10/13 12:00 AM,1595798,6858324.93,372,4.3,4.37,4.22,4.3
"EGS691S1C011",02/11/13 12:00 AM,2075893,8759299.19,521,4.25,4.28,4.16,4.22
"EGS691S1C011",02/12/13 12:00 AM,3581469,15354379.07,743,4.25,4.32,4.25,4.29
"EGS691S1C011",02/13/13 12:00 AM,3902607,16496159.12,894,4.32,4.32,4.16,4.23
"EGS691S1C011",02/14/13 12:00 AM,2036306,8637850.69,602,4.18,4.28,4.18,4.24
"EGS691S1C011",02/17/13 12:00 AM,1994083,8494360.12,422,4.24,4.31,4.21,4.26
"EGS691S1C011",02/18/13 12:00 AM,1718591,7289765.3,409,4.25,4.3,4.21,4.24
"EGS691S1C011",02/19/13 12:00 AM,2532874,10511565.93,646,4.21,4.24,4.1,4.15
"EGS691S1C011",02/20/13 12:00 AM,1853505,7685489.95,576,4.15,4.19,4.11,4.15
"EGS691S1C011",02/21/13 12:00 AM,2447313,10155157.28,702,4.15,4.18,4.11,4.15
"EGS691S1C011",02/24/13 12:00 AM,885372,3635404.14,306,4.15,4.18,4.05,4.11
"EGS691S1C011",02/25/13 12:00 AM,2256991,9183747.7,507,4.1,4.12,4.04,4.07
"EGS691S1C011",02/26/13 12:00 AM,1297405,5315851.1,702,4.09,4.12,4.07,4.1
"EGS691S1C011",02/27/13 12:00 AM,1590464,6438914.03,505,4.1,4.1,4.02,4.05
"EGS691S1C011",02/28/13 12:00 AM,6266197,25583914.53,797,4.01,4.11,4.01,4.08
"EGS691S1C011",03/03/13 12:00 AM,985723,4006437.2,290,4.08,4.14,4.04,4.06
"EGS691S1C011",03/04/13 12:00 AM,4504355,17732895.82,942,4.05,4.05,3.84,3.94
"EGS691S1C011",03/05/13 12:00 AM,3017526,11885623.42,554,3.86,3.99,3.86,3.94
"EGS691S1C011",03/06/13 12:00 AM,8248366,32327239.71,452,3.91,4,3.86,3.92
"EGS691S1C011",03/07/13 12:00 AM,2175477,8684205.15,368,3.96,4.04,3.95,3.99
"EGS691S1C011",03/10/13 12:00 AM,1518773,6150972,420,4,4.08,3.99,4.05
"EGS691S1C011",03/11/13 12:00 AM,1841216,7563385.04,367,4.08,4.16,4.06,4.11
"EGS691S1C011",03/12/13 12:00 AM,3993906,16569325.32,860,4.09,4.19,4.09,4.15
"EGS691S1C011",03/13/13 12:00 AM,3645000,14709683.43,713,4.1,4.11,3.98,4.04
"EGS691S1C011",03/14/13 12:00 AM,7830493,30799718.27,1060,4.02,4.02,3.89,3.93
