"SYMBOL_CODE","Date","TRADE_VOLUME","TRADE_VALUE","TRADE_COUNT","Open","HIGH_PRICE","LOW_PRICE","Close"
"EGS3C181C012",02/11/13 12:00 AM,250,5480,1,21.92,21.92,21.92,22.01
"EGS3C181C012",02/12/13 12:00 AM,8700,196088.7,19,22.47,22.61,22.11,22.54
"EGS3C181C012",02/13/13 12:00 AM,6350,142440,12,22.57,22.61,22.12,22.43
"EGS3C181C012",02/14/13 12:00 AM,9720,219303.08,11,22.5,22.65,22.5,22.56
"EGS3C181C012",02/17/13 12:00 AM,4175,93217.05,11,22.14,22.5,22.14,22.33
"EGS3C181C012",02/18/13 12:00 AM,5901,130558.6,14,22.21,22.21,22,22.12
"EGS3C181C012",02/19/13 12:00 AM,2175,47451.61,7,22.12,22.12,21.51,21.82
"EGS3C181C012",02/20/13 12:00 AM,4760,103935.4,14,21.25,22,21.25,21.84
"EGS3C181C012",02/21/13 12:00 AM,4891,109328.51,24,22,22.43,22,22.35
"EGS3C181C012",02/24/13 12:00 AM,3310,72864.9,10,22.03,22.03,22,22.01
"EGS3C181C012",02/25/13 12:00 AM,1001,21998.25,8,21.62,22.1,21.62,21.98
"EGS3C181C012",02/26/13 12:00 AM,7392,164188.59,21,21.67,22.65,21.67,22.21
"EGS3C181C012",02/27/13 12:00 AM,1350,29672.5,4,22,22,21.89,21.98
"EGS3C181C012",02/28/13 12:00 AM,13136,289179.81,24,22,22.07,22,22.01
"EGS3C181C012",03/03/13 12:00 AM,1163,25586,3,22,22,22,22
"EGS3C181C012",03/04/13 12:00 AM,23645,520076.25,44,21.97,22.01,21.63,22
"EGS3C181C012",03/05/13 12:00 AM,11431,250587,18,22,22.1,21.61,21.92
"EGS3C181C012",03/06/13 12:00 AM,5090,113004,15,22.07,22.39,22,22.2
"EGS3C181C012",03/07/13 12:00 AM,4805,106379.97,13,22.1,22.35,22.07,22.14
"EGS3C181C012",03/10/13 12:00 AM,442,9754.94,4,22.07,22.07,22.07,22.14
"EGS3C181C012",03/11/13 12:00 AM,12391,272911.76,28,22.35,22.4,22,22.02
"EGS3C181C012",03/12/13 12:00 AM,600,13210.3,4,22.02,22.03,22.01,22.02
"EGS3C181C012",03/13/13 12:00 AM,270,5956.2,3,22.06,22.06,22.06,22.02
"EGS3C181C012",03/14/13 12:00 AM,6806,149841.38,14,22.06,22.06,21.52,22.02
"EGS3C181C012",03/18/13 12:00 AM,6490,142806.45,11,22.03,22.03,22,22
"EGS3C181C012",03/19/13 12:00 AM,7050,155150.18,20,22.1,22.1,22,22.01
"EGS3C181C012",03/20/13 12:00 AM,4285,94695.18,9,22.1,22.11,22.01,22.1
"EGS3C181C012",03/21/13 12:00 AM,5607,125815.14,14,22.1,22.61,22.1,22.44
"EGS3C181C012",03/24/13 12:00 AM,625,14325,3,22.89,22.94,22.89,22.92
"EGS3C181C012",03/25/13 12:00 AM,19766,453224.9,16,22.93,23,22.9,22.93
"EGS3C181C012",03/26/13 12:00 AM,11075,254249.64,18,22.5,23.1,22.5,22.96
"EGS3C181C012",03/27/13 12:00 AM,5230,120290,8,23,23,23,23
"EGS3C181C012",03/28/13 12:00 AM,20029,460652.5,14,22.5,23,22.5,23
"EGS3C181C012",03/31/13 12:00 AM,744,16474.24,2,22.11,22.21,22.11,22.14
"EGS3C181C012",04/02/13 12:00 AM,25223,567996.55,9,22.5,23,22.5,22.52
"EGS3C181C012",04/03/13 12:00 AM,988,22324.35,6,22.5,22.75,22.5,22.6
"EGS3C181C012",04/04/13 12:00 AM,4193,94561.93,8,22.51,22.7,22.5,22.55
"EGS3C181C012",04/07/13 12:00 AM,3602,83059.81,17,23,23.23,23,23.06
"EGS3C181C012",04/08/13 12:00 AM,1450,32850,3,22.5,23,22.5,22.66
"EGS3C181C012",04/09/13 12:00 AM,69,1587,1,23,23,23,22.66
"EGS3C181C012",04/10/13 12:00 AM,850,19413.44,4,23,23,22.76,22.84
"EGS3C181C012",04/11/13 12:00 AM,4544,104529,12,21.5,23.19,21.5,23
"EGS3C181C012",04/14/13 12:00 AM,8115,190089.09,27,23.35,24,22.99,23.42
"EGS3C181C012",04/15/13 12:00 AM,975,21468,8,22,22.42,22,22.02
"EGS3C181C012",04/16/13 12:00 AM,8750,187259.12,17,21.2,22,21.1,21.4
"EGS3C181C012",04/17/13 12:00 AM,1045,22601.25,4,22,22,21.25,21.63
"EGS3C181C012",04/18/13 12:00 AM,2016,43136.4,8,21.36,21.8,21.35,21.4
"EGS3C181C012",04/21/13 12:00 AM,4639,101240.41,14,21.5,21.99,21.5,21.82
"EGS3C181C012",04/22/13 12:00 AM,1401,30822,8,22,22,22,22
"EGS3C181C012",04/23/13 12:00 AM,22666,507560.3,29,22.48,22.51,22,22.39
"EGS3C181C012",04/24/13 12:00 AM,5159,116077.5,8,22.5,22.5,22.5,22.5
"EGS3C181C012",04/28/13 12:00 AM,615,13837.5,4,22.5,22.5,22.5,22.5
"EGS3C181C012",04/29/13 12:00 AM,3735,83993.5,8,22.5,22.5,22.1,22.49
"EGS3C181C012",04/30/13 12:00 AM,950,21259.5,8,22.65,22.75,22.1,22.38
"EGS3C181C012",05/02/13 12:00 AM,149016,3367098.86,5,21.5,22.6,21.5,22.6
"EGS3C181C012",05/08/13 12:00 AM,936,21057.06,6,22.5,22.5,22.01,22.5
"EGS3C181C012",05/09/13 12:00 AM,3650,82125,4,22.5,22.5,22.5,22.5
"EGS3C181C012",05/12/13 12:00 AM,1810,40648.3,6,21.8,22.5,21.8,22.46
"EGS3C181C012",05/13/13 12:00 AM,7151,159434.58,16,22.05,22.55,21.72,22.3
"EGS3C181C012",05/14/13 12:00 AM,2000,44640,3,22.5,22.5,22.3,22.32
"EGS3C181C012",05/15/13 12:00 AM,243,5423.76,7,22.32,22.32,22.32,22.32
"EGS3C181C012",05/16/13 12:00 AM,1450,33133,9,22.5,23,22.5,22.85
"EGS3C181C012",05/19/13 12:00 AM,3882,90181.52,5,23.18,23.24,23.1,23.23
"EGS3C181C012",05/20/13 12:00 AM,1171,26941,5,23.01,23.01,23,23.01
"EGS3C181C012",05/21/13 12:00 AM,899,20609.5,3,23,23,22.75,22.92
"EGS3C181C012",05/22/13 12:00 AM,2368,55275.98,10,23.1,23.99,22.75,23.34
"EGS3C181C012",05/26/13 12:00 AM,288,6564.5,3,22.8,22.8,22.75,23.34
"EGS3C181C012",05/27/13 12:00 AM,1000,22750,2,22.75,22.75,22.75,22.75
"EGS3C181C012",05/29/13 12:00 AM,161700,3719100,1,23,23,23,23
"EGS3C181C012",05/30/13 12:00 AM,1200,28196,3,23.48,23.5,23.48,23.5
"EGS3C181C012",06/02/13 12:00 AM,1121,25783,3,23,23,23,23
"EGS3C181C012",06/03/13 12:00 AM,2600,58669.3,5,22.75,23,21.35,22.57
"EGS3C181C012",06/04/13 12:00 AM,4943,111401.1,4,22.5,23,22.5,22.54
"EGS3C181C012",06/05/13 12:00 AM,4356,97998.5,12,22.5,22.5,22.45,22.5
"EGS3C181C012",06/06/13 12:00 AM,982,21260.3,2,21.65,21.65,21.65,21.65
"EGS3C181C012",06/09/13 12:00 AM,6590,141755.27,7,21.51,21.55,21.5,21.51
"EGS3C181C012",06/10/13 12:00 AM,3710,79765,7,21.5,21.5,21.5,21.5
"EGS3C181C012",06/11/13 12:00 AM,7924,170373.15,8,21.5,21.51,21.5,21.5
"EGS3C181C012",06/12/13 12:00 AM,19428,417702,24,21.5,21.5,21.5,21.5
"EGS3C181C012",06/13/13 12:00 AM,1000,21433,5,21.39,21.5,21.39,21.43
"EGS3C181C012",06/16/13 12:00 AM,540,11348.4,3,21.02,21.02,21.01,21.02
"EGS3C181C012",06/18/13 12:00 AM,1052,22620.82,4,21.5,21.51,21.5,21.5
"EGS3C181C012",06/19/13 12:00 AM,190,3946.4,3,20.51,21.5,20.51,21.5
